ID	lineage	domain	phylum	class	order	family	genus	species
UNIPROT:A0A849IJQ0_9BACT/48-273	d__Bacteria;p__CandidatusDormibacteraeota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusDormibacteraeota	c__	o__	f__	g__	s__
UNIPROT:A0A849NIH4_9BACT/1-271	d__Bacteria;p__Ignavibacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A849Y2X4_9BACT/1-283	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__	f__	g__	s__
UNIPROT:A0A849ZZY0_9CHLR/1-271	d__Bacteria;p__Chloroflexota;c__Caldilineae;o__Caldilineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Caldilineae	o__Caldilineales	f__	g__	s__
UNIPROT:A0A850AM06_9BACT/34-306	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__;s__	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__	s__
UNIPROT:A0A850AZE2_9BACT/133-429	d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__Chthonomonadetes	o__Chthonomonadales	f__	g__	s__
UNIPROT:A0A850M771_9ARCH/55-355	d__Archaea;p__CandidatusHelarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusHelarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A855X708_9BACT/1-283	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A8B5WZ50_9SPIO/1-265	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__	s__
UNIPROT:A0A8D3YX02_9SPHN/1-259	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Citromicrobium;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Citromicrobium	s__
UNIPROT:A0A979G9Z3_CHIPD/1-269	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__Chitinophagapinensis	d__Bacteria	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Chitinophaga	s__Chitinophagapinensis
UNIPROT:A0B930_METTP/1-262	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanothrixthermoacetophila	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanotrichales	f__Methanotrichaceae	g__Methanothrix	s__Methanothrixthermoacetophila
UNIPROT:A0L7I6_MAGMM/1-279	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Magnetococcales;f__Magnetococcaceae;g__Magnetococcus;s__Magnetococcusmarinus	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Magnetococcales	f__Magnetococcaceae	g__Magnetococcus	s__Magnetococcusmarinus
UNIPROT:A0LEW5_SYNFM/1-279	d__Bacteria;p__Thermodesulfobacteriota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter;s__Syntrophobacterfumaroxidans	d__Bacteria	p__Thermodesulfobacteriota	c__Syntrophobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae	g__Syntrophobacter	s__Syntrophobacterfumaroxidans
UNIPROT:A0M7F4_GRAFK/1-254	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Christiangramia;s__Christiangramiaforsetii	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Christiangramia	s__Christiangramiaforsetii
UNIPROT:A0ZCN8_NODSP/1-254	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Aphanizomenonaceae;g__Nodularia;s__Nodulariaspumigena	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Nostocales	f__Aphanizomenonaceae	g__Nodularia	s__Nodulariaspumigena
UNIPROT:A1SN58_NOCSJ/50-267	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__Nocardioides	s__
UNIPROT:A3PBD3_PROM0/5-264	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Prochlorococcaceae;g__Prochlorococcus;s__Prochlorococcusmarinus	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Prochlorococcaceae	g__Prochlorococcus	s__Prochlorococcusmarinus
UNIPROT:A3U775_CROAH/1-254	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Croceibacter;s__Croceibacteratlanticus	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Croceibacter	s__Croceibacteratlanticus
UNIPROT:A3UFU8_9PROT/1-258	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Maricaulales;f__Maricaulaceae;g__Oceanicaulis;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Maricaulales	f__Maricaulaceae	g__Oceanicaulis	s__
UNIPROT:A4ART4_MARSH/1-273	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__
UNIPROT:A4AU58_MARSH/1-254	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__
UNIPROT:A4CJ71_ROBBH/1-254	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__Robiginitaleabiformata	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Robiginitalea	s__Robiginitaleabiformata
UNIPROT:A5D556_PELTS/1-273	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Desulfotomaculaceae;g__Pelotomaculum;s__Pelotomaculumthermopropionicum	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Desulfotomaculaceae	g__Pelotomaculum	s__Pelotomaculumthermopropionicum
UNIPROT:A5G4A5_GEOUR/1-280	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Geotalea;s__Geotaleauraniireducens	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfuromonadia	o__Geobacterales	f__Geobacteraceae	g__Geotalea	s__Geotaleauraniireducens
UNIPROT:A5USM6_ROSS1/1-282	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__Roseiflexus	s__
UNIPROT:A7HCW4_ANADF/1-216	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__Anaeromyxobacter	s__
UNIPROT:A7HVJ9_PARL1/1-259	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Parvibaculaceae;g__Parvibaculum;s__Parvibaculumlavamentivorans	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Parvibaculaceae	g__Parvibaculum	s__Parvibaculumlavamentivorans
UNIPROT:A7NLK4_ROSCS/1-276	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexuscastenholzii	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__Roseiflexus	s__Roseiflexuscastenholzii
UNIPROT:A8MGU6_ALKOO/1-263	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Alkaliphilus;s__Alkaliphilusoremlandii	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Alkaliphilus	s__Alkaliphilusoremlandii
UNIPROT:A8ZVB1_DESOH/1-266	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosudaceae;g__Desulfosudis;s__Desulfosudisoleivorans	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfosudaceae	g__Desulfosudis	s__Desulfosudisoleivorans
UNIPROT:A9B5D7_HERA2/1-274	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Herpetosiphonales;f__Herpetosiphonaceae;g__Herpetosiphon;s__Herpetosiphonaurantiacus	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Herpetosiphonales	f__Herpetosiphonaceae	g__Herpetosiphon	s__Herpetosiphonaurantiacus
UNIPROT:A9G3P6_SORC5/1-246	d__Bacteria;p__Myxococcota;c__;o__Polyangiales;f__Polyangiaceae;g__Sorangium;s__Sorangiumcellulosum	d__Bacteria	p__Myxococcota	c__	o__Polyangiales	f__Polyangiaceae	g__Sorangium	s__Sorangiumcellulosum
UNIPROT:B0RA90_HALS3/6-281	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halobacterium;s__Halobacteriumsalinarum	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Halobacteriaceae	g__Halobacterium	s__Halobacteriumsalinarum
UNIPROT:B0RZJ4_FINM2/1-263	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia;s__Finegoldiamagna	d__Bacteria	p__Bacillota	c__Tissierellia	o__Tissierellales	f__Peptoniphilaceae	g__Finegoldia	s__Finegoldiamagna
UNIPROT:B1ZQB1_OPITP/1-278	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__Opitutusterrae	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Opitutus	s__Opitutusterrae
UNIPROT:B1ZTU1_OPITP/1-267	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__Opitutusterrae	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Opitutus	s__Opitutusterrae
UNIPROT:B3DX61_METI4/12-280	d__Bacteria;p__Verrucomicrobiota;c__Methylacidiphilae;o__Methylacidiphilales;f__Methylacidiphilaceae;g__Methylacidiphilum;s__Methylacidiphiluminfernorum	d__Bacteria	p__Verrucomicrobiota	c__Methylacidiphilae	o__Methylacidiphilales	f__Methylacidiphilaceae	g__Methylacidiphilum	s__Methylacidiphiluminfernorum
UNIPROT:B3E5E8_TRIL1/1-264	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Geobacterales;f__Geobacteraceae;g__Trichlorobacter;s__Trichlorobacterlovleyi	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfuromonadia	o__Geobacterales	f__Geobacteraceae	g__Trichlorobacter	s__Trichlorobacterlovleyi
UNIPROT:B8HRR0_CYAP4/1-296	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Oscillatoriales;f__Cyanothecaceae;g__Cyanothece;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Oscillatoriales	f__Cyanothecaceae	g__Cyanothece	s__
UNIPROT:B8J2Q3_DESDA/2-281	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibriodesulfuricans	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__Desulfovibriodesulfuricans
UNIPROT:B9LNA0_HALLT/1-288	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Halorubraceae;g__Halorubrum;s__Halorubrumlacusprofundi	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Haloferacales	f__Halorubraceae	g__Halorubrum	s__Halorubrumlacusprofundi
UNIPROT:C1A685_GEMAT/1-287	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonasaurantiaca	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__Gemmatimonasaurantiaca
UNIPROT:C1A7V0_GEMAT/1-277	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonasaurantiaca	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__Gemmatimonasaurantiaca
UNIPROT:C4KDI5_THASP/1-258	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Thauera;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Rhodocyclales	f__Zoogloeaceae	g__Thauera	s__
UNIPROT:C4XM92_SOLM1/1-270	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio;s__Solidesulfovibriomagneticus	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Solidesulfovibrio	s__Solidesulfovibriomagneticus
UNIPROT:C6HX35_9BACT/1-271	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Leptospirillum	s__
UNIPROT:C8W0U7_DESAS/1-263	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Peptococcaceae;g__Desulfofarcimen;s__Desulfofarcimenacetoxidans	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Peptococcaceae	g__Desulfofarcimen	s__Desulfofarcimenacetoxidans
UNIPROT:C8X1E4_DESRD/1-265	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfohalobium;s__Desulfohalobiumretbaense	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfohalobiaceae	g__Desulfohalobium	s__Desulfohalobiumretbaense
UNIPROT:C8XIV1_NAKMY/35-260	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Nakamurellales;f__Nakamurellaceae;g__Nakamurella;s__Nakamurellamultipartita	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Nakamurellales	f__Nakamurellaceae	g__Nakamurella	s__Nakamurellamultipartita
UNIPROT:D0MFW1_RHOM4/1-237	d__Bacteria;p__Rhodothermota;c__Rhodothermia;o__Rhodothermales;f__Rhodothermaceae;g__Rhodothermus;s__Rhodothermusmarinus	d__Bacteria	p__Rhodothermota	c__Rhodothermia	o__Rhodothermales	f__Rhodothermaceae	g__Rhodothermus	s__Rhodothermusmarinus
UNIPROT:D1B8Y2_THEAS/1-264	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermanaerovibrio;s__Thermanaerovibrioacidaminovorans	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Thermanaerovibrio	s__Thermanaerovibrioacidaminovorans
UNIPROT:D1BRT0_XYLCX/36-265	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Xylanimonas;s__Xylanimonascellulosilytica	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Promicromonosporaceae	g__Xylanimonas	s__Xylanimonascellulosilytica
UNIPROT:D1C5R6_SPHTD/1-278	d__Bacteria;p__Thermomicrobiota;c__Thermomicrobia;o__Sphaerobacterales;f__Sphaerobacteraceae;g__Sphaerobacter;s__Sphaerobacterthermophilus	d__Bacteria	p__Thermomicrobiota	c__Thermomicrobia	o__Sphaerobacterales	f__Sphaerobacteraceae	g__Sphaerobacter	s__Sphaerobacterthermophilus
UNIPROT:D1YWD9_METPS/1-234	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanocellales;f__Methanocellaceae;g__Methanocella;s__Methanocellapaludicola	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanocellales	f__Methanocellaceae	g__Methanocella	s__Methanocellapaludicola
UNIPROT:D2QHX8_SPILD/1-275	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__Spirosomalinguale	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Spirosoma	s__Spirosomalinguale
UNIPROT:D2R0W8_PIRSD/3-290	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula;s__Pirellulastaleyi	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__Pirellulastaleyi
UNIPROT:D2RYU5_HALTV/1-295	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Haloterrigena;s__Haloterrigenaturkmenica	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Natrialbales	f__Natrialbaceae	g__Haloterrigena	s__Haloterrigenaturkmenica
UNIPROT:D3F8F6_CONWI/1-263	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__Conexibacter;s__Conexibacterwoesei	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__Conexibacteraceae	g__Conexibacter	s__Conexibacterwoesei
UNIPROT:D3PUZ4_STANL/103-355	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtianassauensis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtianassauensis
UNIPROT:D3PVH3_STANL/1-241	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtianassauensis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtianassauensis
UNIPROT:D3PXF8_STANL/13-265	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__Stackebrandtianassauensis	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__Stackebrandtianassauensis
UNIPROT:D3VBD5_XENNA/1-267	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Xenorhabdus;s__Xenorhabdusnematophila	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Morganellaceae	g__Xenorhabdus	s__Xenorhabdusnematophila
UNIPROT:D5BAG9_ZUNPS/1-255	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Zunongwangia;s__Zunongwangiaprofunda	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Zunongwangia	s__Zunongwangiaprofunda
UNIPROT:D5EH54_AMICL/1-267	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminobacterium;s__Aminobacteriumcolombiense	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Aminobacteriaceae	g__Aminobacterium	s__Aminobacteriumcolombiense
UNIPROT:D5UCM0_CELFN/1-256	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonasflavigena	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Cellulomonadaceae	g__Cellulomonas	s__Cellulomonasflavigena
UNIPROT:D5XB11_THEPJ/1-276	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Thermincolaceae;g__Thermincola;s__Thermincolapotens	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Thermincolaceae	g__Thermincola	s__Thermincolapotens
UNIPROT:D6TM95_KTERA/1-315	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;s__Ktedonobacterracemifer	d__Bacteria	p__Chloroflexota	c__Ktedonobacteria	o__Ktedonobacterales	f__Ktedonobacteraceae	g__Ktedonobacter	s__Ktedonobacterracemifer
UNIPROT:D7CJG6_SYNLT/1-269	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Syntrophomonadaceae;g__Syntrophothermus;s__Syntrophothermuslipocalidus	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Syntrophomonadaceae	g__Syntrophothermus	s__Syntrophothermuslipocalidus
UNIPROT:D7DZJ7_NOSA0/1-254	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Nostocaceae;g__Trichormus;s__Trichormusazollae	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Nostocales	f__Nostocaceae	g__Trichormus	s__Trichormusazollae
UNIPROT:D7E731_METEZ/1-264	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobiumevestigatum	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanosarcinales	f__Methanosarcinaceae	g__Methanohalobium	s__Methanohalobiumevestigatum
UNIPROT:D8P7N1_9BACT/1-246	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
UNIPROT:D8P7P1_9BACT/1-274	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
UNIPROT:D9QT30_ACEAZ/1-266	d__Bacteria;p__Bacillota;c__Clostridia;o__Halanaerobiales;f__Halobacteroidaceae;g__Acetohalobium;s__Acetohalobiumarabaticum	d__Bacteria	p__Bacillota	c__Clostridia	o__Halanaerobiales	f__Halobacteroidaceae	g__Acetohalobium	s__Acetohalobiumarabaticum
UNIPROT:D9S1V3_THEOJ/1-272	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermosediminibacterales;f__Thermosediminibacteraceae;g__Thermosediminibacter;s__Thermosediminibacteroceani	d__Bacteria	p__Bacillota	c__Clostridia	o__Thermosediminibacterales	f__Thermosediminibacteraceae	g__Thermosediminibacter	s__Thermosediminibacteroceani
UNIPROT:D9SHB5_GALCS/1-256	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Gallionella;s__Gallionellacapsiferriformans	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Gallionellaceae	g__Gallionella	s__Gallionellacapsiferriformans
UNIPROT:E0TCT8_PARBH/1-257	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvularculales;f__Parvularculaceae;g__Parvularcula;s__Parvularculabermudensis	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Parvularculales	f__Parvularculaceae	g__Parvularcula	s__Parvularculabermudensis
UNIPROT:E1ANH3_9SYNC/1-254	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Synechococcales;f__Merismopediaceae;g__Synechocystis;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Synechococcales	f__Merismopediaceae	g__Synechocystis	s__
UNIPROT:E1RHH4_METP4/1-275	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__Methanolaciniapetrolearia	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanomicrobiaceae	g__Methanolacinia	s__Methanolaciniapetrolearia
UNIPROT:E3D0S8_9BACT/2-281	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Aminomonas;s__Aminomonaspaucivorans	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__Aminomonas	s__Aminomonaspaucivorans
UNIPROT:E3I464_RHOVT/1-273	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Rhodomicrobium;s__Rhodomicrobiumvannielii	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Hyphomicrobiaceae	g__Rhodomicrobium	s__Rhodomicrobiumvannielii
UNIPROT:E4RM17_HALHG/1-263	d__Bacteria;p__Bacillota;c__Clostridia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halanaerobium;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Halanaerobiales	f__Halanaerobiaceae	g__Halanaerobium	s__
UNIPROT:E6S852_INTC7/1-251	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Intrasporangium;s__Intrasporangiumcalvum	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Intrasporangiaceae	g__Intrasporangium	s__Intrasporangiumcalvum
UNIPROT:E8MXN0_ANATU/201-470	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolineathermophila	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__Anaerolinea	s__Anaerolineathermophila
