UniprotID	ID	lineage	domain	phylum	class	order	family	genus	species
A0A1L7I2J2	tr|A0A1L7I2J2|A0A1L7I2J2_9FLAO/40-209	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Christiangramia;s__Christiangramiaflava	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Christiangramia	s__Christiangramiaflava
A0A1M4UY06	tr|A0A1M4UY06|A0A1M4UY06_9GAMM/5-158	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Microbulbiferaceae;g__Microbulbifer;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Microbulbiferaceae	g__Microbulbifer	s__
A0A1M4XJ24	tr|A0A1M4XJ24|A0A1M4XJ24_9FLAO/41-209	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Psychroflexus	s__
A0A1M4XLH2	tr|A0A1M4XLH2|A0A1M4XLH2_9FLAO/42-209	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
A0A1M5WRB8	tr|A0A1M5WRB8|A0A1M5WRB8_9FLAO/44-212	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Wenyingzhuangia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Wenyingzhuangia	s__
A0A1M7S0S8	tr|A0A1M7S0S8|A0A1M7S0S8_9BACT/1-153	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibriolitoralis	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__Desulfovibriolitoralis
A0A1Q3H1P4	tr|A0A1Q3H1P4|A0A1Q3H1P4_9BACT/47-210	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__	s__
A0A1Q7RNC6	tr|A0A1Q7RNC6|A0A1Q7RNC6_9BACT/8-166	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A1R1LZ47	tr|A0A1R1LZ47|A0A1R1LZ47_9GAMM/4-157	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Motiliproteus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__Motiliproteus	s__
A0A1V5VAS7	tr|A0A1V5VAS7|A0A1V5VAS7_UNCXX/1-148	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A1V6ISC6	tr|A0A1V6ISC6|A0A1V6ISC6_9DELT/1-144	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
A0A1W9HJP3	tr|A0A1W9HJP3|A0A1W9HJP3_9PROT/1-146	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__	o__	f__	g__	s__
A0A1X6NU82	tr|A0A1X6NU82|A0A1X6NU82_PORUM/12-175	d__Eukaryota;p__Rhodophyta;c__Bangiophyceae;o__Bangiales;f__Bangiaceae;g__Porphyra;s__	d__Eukaryota	p__Rhodophyta	c__Bangiophyceae	o__Bangiales	f__Bangiaceae	g__Porphyra	s__
A0A1Y0I4S2	tr|A0A1Y0I4S2|A0A1Y0I4S2_9GAMM/1-149	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oleiphilaceae;g__Oleiphilus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Oleiphilaceae	g__Oleiphilus	s__
A0A1Z7ZLZ0	tr|A0A1Z7ZLZ0|A0A1Z7ZLZ0_9GAMM/1-151	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A1Z8LC75	tr|A0A1Z8LC75|A0A1Z8LC75_9FLAO/47-214	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Schleiferiaceae;g__Owenweeksia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Schleiferiaceae	g__Owenweeksia	s__
A0A1Z8P1B1	tr|A0A1Z8P1B1|A0A1Z8P1B1_9PROT/1-150	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__	f__	g__	s__
A0A1Z8QUZ2	tr|A0A1Z8QUZ2|A0A1Z8QUZ2_9BACT/43-207	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A1Z8WX38	tr|A0A1Z8WX38|A0A1Z8WX38_9CHLR/1-145	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A1Z9KIV4	tr|A0A1Z9KIV4|A0A1Z9KIV4_9GAMM/37-185	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A220SQY2	tr|A0A220SQY2|A0A220SQY2_9GAMM/1-147	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Alcanivoracaceae	g__Alcanivorax	s__
A0A222F7B4	tr|A0A222F7B4|A0A222F7B4_9HYPH/1-151	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Stappiaceae;g__Labrenzia;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Stappiaceae	g__Labrenzia	s__
A0A239AVF4	tr|A0A239AVF4|A0A239AVF4_9FIRM/28-168	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__;g__Anaerovirgula;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__	g__Anaerovirgula	s__
A0A256YZH4	tr|A0A256YZH4|A0A256YZH4_9ARCH/27-172	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__;g__;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__Thermoplasmatales	f__	g__	s__
A0A261EWD7	tr|A0A261EWD7|A0A261EWD7_9BIFI/26-174	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Pseudoscardovia;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Pseudoscardovia	s__
A0A285IXX6	tr|A0A285IXX6|A0A285IXX6_9GAMM/1-140	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Arsukibacterium;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Arsukibacterium	s__
A0A286II60	tr|A0A286II60|A0A286II60_9BACT/40-205	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__	g__	s__
A0A2A2I516	tr|A0A2A2I516|A0A2A2I516_9GAMM/2-155	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Marinobacteraceae;g__Tamilnaduibacter;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Marinobacteraceae	g__Tamilnaduibacter	s__
A0A2A4LK76	tr|A0A2A4LK76|A0A2A4LK76_9PROT/1-150	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
A0A2A5EGV2	tr|A0A2A5EGV2|A0A2A5EGV2_UNCBA/43-210	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A2A5X9S5	tr|A0A2A5X9S5|A0A2A5X9S5_9BACT/36-190	d__Bacteria;p__Rhodothermota;c__;o__;f__;g__;s__	d__Bacteria	p__Rhodothermota	c__	o__	f__	g__	s__
A0A2C6C5J7	tr|A0A2C6C5J7|A0A2C6C5J7_9BACT/34-198	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Lewinellaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Lewinellaceae	g__	s__
A0A2D5C726	tr|A0A2D5C726|A0A2D5C726_9FLAO/1-137	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A2D5KCE4	tr|A0A2D5KCE4|A0A2D5KCE4_9FLAO/38-201	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A2D6JE05	tr|A0A2D6JE05|A0A2D6JE05_9BACT/1-147	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__;s__	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Pseudobdellovibrionaceae	g__	s__
A0A2D7CC24	tr|A0A2D7CC24|A0A2D7CC24_UNCEA/43-178	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
A0A2D7MT63	tr|A0A2D7MT63|A0A2D7MT63_9FLAO/48-220	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A2D7QP60	tr|A0A2D7QP60|A0A2D7QP60_UNCPO/40-206	d__Bacteria;p__CandidatusPoribacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPoribacteria	c__	o__	f__	g__	s__
A0A2D7RKY8	tr|A0A2D7RKY8|A0A2D7RKY8_9GAMM/1-135	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A2D8CRZ7	tr|A0A2D8CRZ7|A0A2D8CRZ7_9FLAO/1-149	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__	s__
A0A2D8MLS9	tr|A0A2D8MLS9|A0A2D8MLS9_UNCNO/1-140	d__Archaea;p__Nitrososphaerota;c__;o__;f__;g__;s__	d__Archaea	p__Nitrososphaerota	c__	o__	f__	g__	s__
A0A2D9HI51	tr|A0A2D9HI51|A0A2D9HI51_UNCMA/1-145	d__Bacteria;p__CandidatusMarinimicrobia;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMarinimicrobia	c__	o__	f__	g__	s__
A0A2E0KX41	tr|A0A2E0KX41|A0A2E0KX41_9CHLR/99-246	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
A0A2E1ETY1	tr|A0A2E1ETY1|A0A2E1ETY1_9CHLR/5-148	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
A0A2E1GTK3	tr|A0A2E1GTK3|A0A2E1GTK3_9FLAO/42-207	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A2E1TPB8	tr|A0A2E1TPB8|A0A2E1TPB8_9GAMM/1-142	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A2E1U957	tr|A0A2E1U957|A0A2E1U957_9BACT/22-182	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
A0A2E1UW96	tr|A0A2E1UW96|A0A2E1UW96_9FLAO/40-201	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A2E1W4W4	tr|A0A2E1W4W4|A0A2E1W4W4_9FLAO/36-202	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A2E2IHF3	tr|A0A2E2IHF3|A0A2E2IHF3_9GAMM/1-147	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Methylophaga	s__
A0A2E2N4X0	tr|A0A2E2N4X0|A0A2E2N4X0_9BACT/79-243	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
A0A2E2NWY2	tr|A0A2E2NWY2|A0A2E2NWY2_9FLAO/40-207	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A2E2TEP7	tr|A0A2E2TEP7|A0A2E2TEP7_9FLAO/36-197	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__	s__
A0A2E2UQZ7	tr|A0A2E2UQZ7|A0A2E2UQZ7_9FLAO/43-212	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A2E2W5G4	tr|A0A2E2W5G4|A0A2E2W5G4_9GAMM/10-166	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Porticoccaceae	g__Porticoccus	s__
A0A2E2YMZ6	tr|A0A2E2YMZ6|A0A2E2YMZ6_UNCCH/4-145	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A2E3HYQ0	tr|A0A2E3HYQ0|A0A2E3HYQ0_UNCPO/1-145	d__Bacteria;p__CandidatusPoribacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPoribacteria	c__	o__	f__	g__	s__
A0A2E3Q0S3	tr|A0A2E3Q0S3|A0A2E3Q0S3_9BACT/41-207	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
A0A2E4D2S4	tr|A0A2E4D2S4|A0A2E4D2S4_UNCXX/1-127	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A2E4G1Z2	tr|A0A2E4G1Z2|A0A2E4G1Z2_UNCVE/40-209	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
A0A2E4HQX5	tr|A0A2E4HQX5|A0A2E4HQX5_9GAMM/1-136	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A2E4K5B5	tr|A0A2E4K5B5|A0A2E4K5B5_9BACT/46-203	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__	s__
A0A2E5ECZ9	tr|A0A2E5ECZ9|A0A2E5ECZ9_9BACT/1-135	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
A0A2E5F6H9	tr|A0A2E5F6H9|A0A2E5F6H9_UNCCH/1-133	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A2E5G8Z8	tr|A0A2E5G8Z8|A0A2E5G8Z8_9FLAO/1-143	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A2E5UND4	tr|A0A2E5UND4|A0A2E5UND4_UNCMA/1-138	d__Bacteria;p__CandidatusMarinimicrobia;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMarinimicrobia	c__	o__	f__	g__	s__
A0A2E5VAD3	tr|A0A2E5VAD3|A0A2E5VAD3_9GAMM/53-220	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A2E5XYG5	tr|A0A2E5XYG5|A0A2E5XYG5_UNCMA/40-212	d__Bacteria;p__CandidatusMarinimicrobia;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMarinimicrobia	c__	o__	f__	g__	s__
A0A2E6IK17	tr|A0A2E6IK17|A0A2E6IK17_9FLAO/39-204	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A2E6N552	tr|A0A2E6N552|A0A2E6N552_9BACT/40-211	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__Balneola;s__	d__Bacteria	p__Balneolota	c__Balneolia	o__Balneolales	f__Balneolaceae	g__Balneola	s__
A0A2E7BIK2	tr|A0A2E7BIK2|A0A2E7BIK2_UNCAI/40-204	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A2E7FEE8	tr|A0A2E7FEE8|A0A2E7FEE8_9FLAO/39-201	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A2E7TDT0	tr|A0A2E7TDT0|A0A2E7TDT0_9GAMM/1-152	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Acidiferrobacteraceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Acidiferrobacterales	f__Acidiferrobacteraceae	g__	s__
A0A2E7TL56	tr|A0A2E7TL56|A0A2E7TL56_UNCAC/1-137	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
A0A2E8N4W2	tr|A0A2E8N4W2|A0A2E8N4W2_9RICK/67-241	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__	g__	s__
A0A2E8V0X7	tr|A0A2E8V0X7|A0A2E8V0X7_UNCEA/1-130	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
A0A2E9CFI9	tr|A0A2E9CFI9|A0A2E9CFI9_9ARCH/1-139	d__Archaea;p__CandidatusHeimdallarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusHeimdallarchaeota	c__	o__	f__	g__	s__
A0A2E9WIY7	tr|A0A2E9WIY7|A0A2E9WIY7_9BACT/37-188	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__	f__	g__	s__
A0A2G2QF51	tr|A0A2G2QF51|A0A2G2QF51_9GAMM/1-142	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Thiotrichales	f__Piscirickettsiaceae	g__Methylophaga	s__
A0A2G6UPG8	tr|A0A2G6UPG8|A0A2G6UPG8_9FLAO/58-223	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Weeksellaceae	g__Chryseobacterium	s__
A0A2G9Y4H8	tr|A0A2G9Y4H8|A0A2G9Y4H8_9BACT/1-136	d__Bacteria;p__;c__;o__;f__;g__CandidatusStahlbacteria;s__	d__Bacteria	p__	c__	o__	f__	g__CandidatusStahlbacteria	s__
A0A2H5Z620	tr|A0A2H5Z620|A0A2H5Z620_UNCXX/26-179	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A2H6AC42	tr|A0A2H6AC42|A0A2H6AC42_UNCXX/24-176	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A2H6GXT6	tr|A0A2H6GXT6|A0A2H6GXT6_UNCAD/1-131	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea	p__	c__	o__	f__	g__	s__
A0A2K8X6Y4	tr|A0A2K8X6Y4|A0A2K8X6Y4_9FLAO/38-209	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Nonlabens;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Nonlabens	s__
A0A2M8CYL7	tr|A0A2M8CYL7|A0A2M8CYL7_9PROT/1-133	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
A0A2M8HIA2	tr|A0A2M8HIA2|A0A2M8HIA2_9LEPT/53-226	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Leptospirales	f__Leptospiraceae	g__Leptospira	s__
A0A2N0ZZG0	tr|A0A2N0ZZG0|A0A2N0ZZG0_9GAMM/1-155	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Psychromonadaceae	g__Psychromonas	s__
A0A2N1VYF8	tr|A0A2N1VYF8|A0A2N1VYF8_9BACT/41-209	d__Bacteria;p__Ignavibacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__	o__	f__	g__	s__
A0A2N1Z5B6	tr|A0A2N1Z5B6|A0A2N1Z5B6_9GAMM/1-151	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A2N2KYG7	tr|A0A2N2KYG7|A0A2N2KYG7_9BACT/1-139	d__Bacteria;p__CandidatusCloacimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusCloacimonadota	c__	o__	f__	g__	s__
A0A2N3IJK2	tr|A0A2N3IJK2|A0A2N3IJK2_9BACT/65-236	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Raineyaceae;g__Raineya;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Raineyaceae	g__Raineya	s__
A0A2N6AM39	tr|A0A2N6AM39|A0A2N6AM39_9BACT/56-224	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__	f__	g__	s__
A0A2S6RQX5	tr|A0A2S6RQX5|A0A2S6RQX5_9PROT/1-140	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
A0A2S6UD42	tr|A0A2S6UD42|A0A2S6UD42_9PROT/2-158	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
A0A2T0B5R2	tr|A0A2T0B5R2|A0A2T0B5R2_9CLOT/1-153	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__
A0A2T0B604	tr|A0A2T0B604|A0A2T0B604_9CLOT/1-151	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__
